没有啊娜奥米沃茨还是很年轻美丽的	在电影里面是个美女。现在老了吗。没有啊娜奥米沃茨还是很年轻美丽的。
哪个电影啊	我也是因为那部剧喜欢她的。我也挺喜欢马苏的特别是他之前和黄渤电影里那段子。哪个啊。
哦哦蝙蝠侠与罗宾导演怎么样啊我不太了解啊	这样啊我只看过蝙蝠侠没看过这个。蝙蝠侠与罗宾的导演是乔舒马赫。哦哦这个导演怎么样啊我不太了解啊。
你喜欢郭德纲吗	你知道郭德纲吗。郭德纲是著名的相声演员啊。你喜欢他吗。
恋爱通告里面还有位主演是湖南省常德市的我很喜欢她	他主演了恋爱通告在这部电影中是本色出演。是吗优秀吗。这部电影里面还有位主演是湖南省常德市的我很喜欢她。
梁天不仅演技好还导演了一部好的剧情电影你看过吗	梁天就是北京的明星他获得过最佳男配角很有实力。我知道他演技很好。他不仅演技好还导演了一部好的剧情电影你看过吗。
请详细讲讲南京	南京怎么样。说到南京让我想到一个旅拍的贴子。请详细讲讲。
小哥哥帅不帅你要自己去看叫蓝天少林寺武术学校毕业的	还有一个小哥哥和他拍了同一部代表作叫情满雪阳花。你说的小哥哥是谁啊帅不帅啊。帅不帅你要自己去看叫蓝天少林寺武术学校毕业的。
好的我知道七夜了	七夜什么时候上映的好看吗。10年前上映的票房达到了5000万呢可惜口碑却很差。好的我知道了。
异能战士口碑不是很好但是你无聊的时候可以打发一下时间	我看了一个黄志强导演的电影名字叫异能战士我看了感觉还可以哦。这个我还是第一次听说。这部电影口碑不是很好但是你无聊的时候可以打发一下时间。
哦我去搜搜看关注一下亚历山大罗戈日金	没有呢不太了解亚历山大罗戈日金。他是苏联的在1990年还因为karaul这部电影获得了第40届柏林国际电影节金熊奖提名呢。哦我去搜搜看关注一下。
那既然你这么推荐我必须得去看度过盛夏了	是哪部这类型的电影我还蛮喜欢看的。瓦莱丽亚布诺妮泰特琪导演的度过盛夏你绝对会感兴趣。那既然你这么推荐我必须得去看了。
老人与海的作者是谁	你知道老人与海吗。读了英文原著于是痛击了我。作者是谁。
嗯嗯我会了解一下安娜肯德里克的	你问我我问谁。安娜肯德里克她可是狮子座的一个美女很有实力。嗯嗯我会了解一下的。
双子座的谁呀	好的回家后我就看看谢谢推荐。在这部电影里有个人是双子座的你知道是谁吗。谁呀。
地球的表面积是多大	地球质量是多少。地球的质量为5.97237✕10^24 kg。。它的表面积是多大。
白彪和另外一位演员合作的铁马寻桥很好看的两人合作的很好	白彪哦他演技好好啊。嗯就是想不起来他了。他和另外一位演员合作的铁马寻桥很好看的两人合作的很好。
是啊我绝对的为之而着迷梅尔吉布森	呀还有这么回事呢第一次听说不过还是更喜欢梅尔吉布森。梅尔吉布森的魅力真的是无法阻挡呀连你都中招了哈哈。是啊我绝对的为之而着迷。
我最最最深爱的国家	得告诉我你在哪里。我在中国啊。我最最最深爱的国家。
那我等周末看一下惊魂游戏吧	我没怎么关注过他的电影你有资源的话可以推荐给我。惊魂游戏有评论说因两位大侠武功烂得极为相似江湖人称北孤岛南惊魂。那我等周末看一下吧。
男朋友都不来哄我	和男朋友吵架了。吵架的理由呢。他都不来哄我。
地球在哪里？	啊地球。地球是太阳系八大行星之一，按照离太阳由近及远的次序排为第三颗，也是太阳系中直径、质量和密度最大的类地行星，距离太阳1.5亿公里。现有40亿～46亿岁， 它有一个天然卫星——月球，二者组成一个天体系统——地月系统。。它在哪里？。
我也是这样认为的	听说过但还没有看。是由迈克尔珊农主演的口碑不是很好感觉你不会喜欢。我也是这样认为的。
好有时间一定会去看一下开往暗处的的士的	没有你给我推荐一部吧。电影名字叫开往暗处的的士主演是albertojmora。好有时间一定会去看一下的。
我妹妹就是个傻逼我不想说我妹妹	给我妹妹发条短信。你要发送什么内容？。他就是个傻逼我不想说他。
他说要	就是一丁点。总之注意好好休息。他说要。
刘德华1988年2月17日出生而且还主演了爱上处女座	我喜欢马诺。我喜欢刘德华。马诺1988年2月17日出生而且还主演了爱上处女座。
江应怜是一个漫画的主角	江应怜你知道吗。不知道。他是一个漫画的主角。
介绍一下迷失	迷失好看吗。迷失的编剧是神。介绍一下。
和梅婷一起出演的京城81号2还有一个香港女星	京城81号2里面就有梅婷。我要去看看她。和她一起出演的还有一个香港女星。
那耽美是什么	你知道耽美是什么吗。可以猜到的。那是什么。
你有什么其他的土味情话吗	你有什么其他的都有情况吗。这个问题要问你不是我。你有什么其他的土味情话吗。
你见过姜至奂吗	给我讲讲姜至奂的往事。关于姜至奂这可是个很长的故事，得坐下来好好跟你唠，回忆过去，未来可期。。你见过他吗。
好的哦这两年宝莱坞的电影都是颇有名气的希望护垫侠也能让我有惊喜	这么写意的电影估计口碑可以吧。没错类似口碑的还有另外一部印度电影叫做护垫侠名气也挺大的。好的哦这两年宝莱坞的电影都是颇有名气的希望这部也能让我有惊喜。
迈克尔杰克逊主演的电影listenupthelivesofquincyjones你看过吗	迈克尔杰克逊大牛。诶这倒是真的真的是可惜了一位英才啊ab型血的英才。他主演的电影listenupthelivesofquincyjones你看过吗。
是啊我看了一部剧叫网络时代的爱情就是这样	那网恋的呢。网恋的就不好说了毕竟没有在一起生活。是啊我看了一部剧叫网络时代的爱情就是这样。
延禧攻略好看吗我没看最近好几部新剧都让我好失望所以都在看延禧攻略之前的电影	终于放假了我要把之前要看的电影看完。什么电影啊我最近在看延禧攻略。好看吗我没看最近好几部新剧都让我好失望所以都在看之前的电影。
我觉得冯小刚还是挺有意思的	但是吧冯小刚演戏一般吧。毕竟不是专业的我觉得能评个66分吧。我觉得还是挺有意思的。
假面骑士drive和海渊骑士不是同一个东西吧	不过假面骑士drive真的挺好看的。海渊骑士挺好看的 我买了。这两不是同一个东西吧。
六小龄童利欲熏心	六小龄童晚节不保啊。六小龄童那么可爱走开。他利欲熏心。
感觉热依扎不怎么出名没见热依扎有特别多的作品	噢人我可以去看看。热依扎可是北京电影学院表演系毕业的热依扎演技还是有的。感觉不怎么出名没见她有特别多的作品。
我也是啊太有缘分了	哇塞感觉很恐怖。这部电影的导演是双子座的呢。我也是啊太有缘分了。
李易峰的照片发过来	有没有李易峰的照片。明明是你说要看的。发过来。
这部剧叫郭明义2011年7月15日上映的	她还有部代表作电影名字像是人名一样就是口碑很差。叫什么名字啊以后我尽量避开这部电影。这部剧叫郭明义2011年7月15日上映的。
给他改个名儿	小布小布。你的小宝贝向你奔来，什么事？。给他改个名儿。
把他的闹钟全部打开	调闹钟。几点提醒你？。把他的闹钟全部打开。
他老是捏我脸吗	简单。简简单单的我简简单单的活。他老是捏我脸吗。
重了要肥	體重多少。我才60kg。太重了要減肥。
好的晚上回去我就看谢谢你的推荐	什么片子啊说说看。名字是少年派的奇幻漂流也是个印度片有时间你去看看吧你肯定会喜欢的。好的晚上回去我就看谢谢你的推荐。
那有机会我一定要去看看谜巢	谜巢没有看过唉好看吗。凯尔希格兰莫主演的感觉还是不错的。那有机会我一定要去看看。
但宿友是有原因的	宿友要离开了。所有的离开都是不爱了。但她是有原因的。
了解一下碧蓝航线呗	你玩碧蓝航线吗。木有玩过啊。了解一下呗。
致所有我曾爱过的男孩简直满分皮特最佳男友范本呀	给你推荐一部今年上映的电影吧。好什么电影呀。致所有我曾爱过的男孩简直满分皮特最佳男友范本呀。
妮可基德曼的星座和你一样哦这样说你会不会对妮可基德曼有点好感呢	那可以那看下有关妮可基德曼的娱乐新闻。不想去了解对国外的不了解。她的星座和你一样哦这样说你会不会对她有点好感呢。
马丽在一起了吗	沈腾马丽。喜欢马丽连带喜欢沈腾很久以前就觉得马丽很不错。他们在一起了吗。
回乡下不好信号很差	回乡下了。回乡下旅游好不好哈哈。不好信号很差。
好知道蝙蝠侠重塑灵魂和体魄了	切不想跟你聊了。可以啊不过你先去看蝙蝠侠塑造灵魂和体魄这部电影吧主演连姆尼森在里面的表演也可圈可点。好知道了。
好的我会去看葛晓凤的	陶红我特别喜欢。葛晓凤是一位很敬业的演员有时间关注一下她吧。好的我会去看的。
鬼父是好看的动漫	你看看鬼父。什么叫鬼父啊。好看的动漫。
长春在哪里可以吃到蹄花和雪衣豆沙	长春有啥好吃的。好吃的嘛推荐蹄花和雪衣豆沙啊。在哪里可以吃到。
搜过cubalibre了资料好少只知道是很早的片子了1984年上映的	cubalibre20年前上映的。还真没听说过你上网搜搜看。搜过了资料好少只知道是很早以前的片子了1984年上映的。
大疆在哪里上市的	大疆上市了吗。对上市了。在哪里上市的。
我也有关注贾樟柯贾樟柯是摩羯座我也看好贾樟柯	他还真是厉害这代导演应该就属他牛逼了吧。牛的导演还有一位和贾樟柯同一间学校毕业的曹保平他的作品光荣的愤怒获得了上海国际电影节亚洲新人奖评委会特别奖。我也有关注他他是摩羯座我也看好他。
好的有时间我去看一下露水红颜	没有他演的什么电影好看。他演的露水红颜挺不错的是高希希导演的。好的有时间我去看一下。
陈子聪陈子聪可是一位娶到富家美女的幸运男星呢	网友们都说josieho的丈夫一直表现良好呢。她丈夫是谁啊。陈子聪他可是一位娶到富家美女的幸运男星呢。
是不我得去瞧瞧浪客剑心之明治剑客是啥样的	看来名字不长呀你都还能记得住名字。浪客剑心之明治剑客浪漫谈维新志士的镇魂歌名字取的这么惊心的也不怎么好看。是不我得去瞧瞧是啥样的。
金牛座的人听说都很保守呢	这样的性格你是不是处女座的呀。金牛座。这个星座的人听说都很保守呢。
琵琶的组成	小鼓的组成。小鼓的组成：鼓身、鼓膜。。琵琶呢。
苏州明天不下雨吧	苏州呀。苏州明天的天气是多云转阴0度到8度微风小于3级。不下雨吧。
那全城通缉岂不是毁了自己的好名声	哈哈哈真的吗。全城通缉是剧情类的电影主演是一位影视武打明星。那他岂不是毁了自己的好名声。
他不喜欢我怎么办	我喜欢上了一个男孩。世上朋友千千万，遇到真爱去表白。。他不喜欢我怎么办。
三石琴乃的原名是什么	三石琴乃英语名是什么。小布搜遍互联网找到三石琴乃的英文名是：三石 琴乃，她的经历可精彩了，要不要了解一下？。他的原名是什么。
我想问魏凯文吃没吃饭	我想给魏凯文发短信。你要发送什么内容？。我想问她吃没吃饭。
那媚者无疆链接只能输手机号	唉媚者无疆 永远的大坑了。怎么坑了。那链接只能输手机号。
北极熊在北极企鹅在南极他们不在	北极熊为什么不吃企鹅。北极熊在北极企鹅在南极。北极熊在北极企鹅在南极他们不在。
我还看错一部口碑不错的电影是由丁乃筝主演的我猜这部你应该没看过	哇这都看过了不简单啊。是吧我也这么觉得。我还看错一部口碑不错的电影是由丁乃筝主演的我猜这部你应该没看过。
箫是谁发明的	箫是起源于国外。箫的起源：，箫的产生，可以追溯到远古时期。中国考古学表明，目前出土文物中发现了有距今七千多年的骨质发声器，考古学家称之为“骨哨”，从它的形状、结构和发声原理同现代箫笛作比较，或许可以认为骨哨就是箫的前身。。它是谁发明的。
有时间一定看九条命	暂时没有。我这里有一部国内电影九条命是喜剧片你可以去看看。有时间一定看。
可是一个男孩子有女朋友	我喜欢一个男孩子。世上朋友千千万，遇到真爱去表白。。可是他有女朋友。
张丰毅的电影口碑都还不错的啊看来是部好片子	就知道你会这么说。赤壁下的其中一位主演张丰毅实力派影星。他的电影口碑都还不错的啊看来是部好片子。
你他妈不就叫小布吗	小布晚上好。吃醋是会呼吸的痛，提到别人会痛，叫错名字会痛，连聊天都会痛。我是breeno，你也可以叫我小布。。你他妈不就叫小布吗。
咸鱼没有气味啊	咸鱼有什么味。腐臭的气味。没有气味啊。
是啊	来聊一会天吧。是电话聊天吗。是啊。
你吃过牛扎花生糖吗	你觉得牛扎花生糖好吃吗。我觉得蛮好吃的。你吃过吗。
小野贤章帅帅帅	谁演的。小野贤章。帅帅帅。
嗯跟我一朋友的声音很像杨坤	有木有人觉得其实杨坤的声音娘娘的。有但是很有磁性。嗯跟我一朋友的嗓音很像。
焦裕禄是河南	焦裕禄。焦裕禄是哪里人。河南。
水星是什么样子	火星是什么样子。火星表面的颜色是红色的，所以火星有时被称为“红色行星”。火星以二氧化碳为主，没有稳定的液态水，有高地，亦有低地平原。。那水星呢。
介绍一下塞上曲	塞上曲是什么曲子。《塞上曲》是一首传统琵琶文曲，乐曲描写了王昭君对故国的思念，表达了哀怨悲切之情。。介绍一下。
看来你对荒漠游侠不太满意啊那我再跟你介绍一部武侠片要不要看	电影荒漠游侠你会喜欢的。看过了口碑很差。看来你对这部电影不太满意啊那我再跟你介绍一部武侠片要不要看。
他们是	有你就幸福。如果感到幸福你就拍拍手。他们是。
电影叫北极风景真的很美	有一部电影风景很不错但口碑很差。什么电影啊和我说说吧我看看的。电影叫北极风景真的很美。
那你知道全职高手的龙抬头主角是谁吗	我说的是全职高手的龙抬头。我是女生我看全职高手。那你知道主角是谁吗。
那个女孩对我说说他是什么玩意	你怎么知道的呀。有没有人告诉你我很爱你。那个女孩对我说说他是什么玩意。
看过风暴了啊风暴是很久以前的电影了	看过以前演的电影最近她演的我还真没看过。她认出了风暴这部你也看过了吗。看过了啊这是很久以前的电影了。
陈友旺是你儿子吗	陈友旺钦慕金贤珠吗。这个问题小布还不敢乱说哦。。他是你儿子吗。
琵琶有什么著名曲目	琵琶有几个相。琵琶由六个相、二十四个品构成了音域宽广的十二平均律。。有什么著名曲目。
这下我就有印象了呢很喜欢郑少秋的电影	噢那我知道了这部电影也是很好看。是啊郑少秋还拍过很多的警匪片呢。这下我就有印象了呢很喜欢他的电影。
喜欢jojo里面的什么	JOJO看过吗。JOJO可以有。喜欢里面的什么。
没事打台球了	台球。打台球去。很久没打了。
不等于狗	狐狸犬。狐狸能等于狗吗。不等于。
找到许魏洲的图片了吗	你有许魏洲的图片吗。有的稍等我去找。找到了吗。
你竟然不喜欢李萱嘛太神奇了	李萱你都不知道。我微信里有李萱吗。你竟然不喜欢嘛太神奇了。
蒂姆波顿还有个口碑不错的好友	我很喜欢蒂姆波顿。你这一说我也想起来啦。他还有个口碑不错的好友。
孙笑川是谁	你知道孙笑川吗。知道的啊。他是谁。
第二季中国好声音总冠军是李琦对吗	看过中国好声音吗。看过的还蛮喜欢的。第二季中国好声音总冠军是李琦对吗。
台北异想网评分是74分我觉得你会喜欢所以推荐给你	郑芬芬还导演了一部电影叫台北异想我看了之后感受还可以哦。这个我都没有听过。网评分是74分我觉得你会喜欢所以推荐给你。
灵犬雪莉3听起来很不错的样子有空一定去看看灵犬雪莉3	喜欢看美国大片有推荐吗。今年2月上映的法国电影灵犬雪莉3可好看了你可以看看呦。听起来很不错的样子有空一定去看看。
朋友要自己找还挺他妈押韵的	可不可以做我女朋友呀。春花秋月何时了，女朋友要自己找。。朋友要自己找还挺他妈押韵的。
他说小布	活的越来越不像自己。像小布对象嘛。他说小布。
爱他们	有的话就能回来。小布肥来啦带着你最爱的零食。爱他们。
是啊刚刚才看到人生七年7的	人生七年7不知道好不好看。咦你也有了解这部电影。是啊刚刚才看到的。
离金星最近的恒星	离地球最近的星星。金星。离它最近的恒星。
尤其是点球成金里面的男主角我特别喜欢	电影叫点球成金挺好看的。听起来应该很好看。尤其是里面的男主角我特别喜欢。
你知道国际市场的编剧是谁吗	啥时候放映黄政民演的国际市场。《国际市场》上映于2014年12月17日。你知道的编剧是谁吗。
要啊你快说是啥口碑不错的喜剧电影吧	听名字我就很喜欢。还有一部我最近才看过的口碑不错的喜剧电影也很好看你要看吗。要啊你快说是啥电影吧。
我说王思聪不穷	王思聪就不贫穷。才不觉得王思聪是啥国民老公。我说他不穷。
我想租康城花园的别墅	康城花园。我去过康城花园。我想租那儿的别墅。
我不玩lol	在玩游戏。LOL人来人往。我不玩那个。
他没有最大	你不吃饭。别想了吃饭也塞不住小布的嘴。他没有最大。
西瓜不好吃巧克力	超爱吃西瓜。这西瓜不好。不好吃巧克力。
请把其他三杯拿来	给我一杯酒。喝完这杯还有三杯。请把其他三杯拿来。
倩女幽魂我也看过倩女幽魂确实挺好看的	我最喜欢他的那部倩女幽魂至今难忘。我也喜欢他的倩女幽魂。倩女幽魂我也看过确实挺好看的。
太阳都是什么样子的	黑洞大还是太阳大。从质量上说,黑洞的质量是太阳的上百倍;从体积上说,黑洞极小,比卫星还小。太阳的体积是它的几十亿倍。。它们都是什么样子的。
不知道是谁的代表作是谁的呀	好的好的我立马去看看127小时。嗯嗯这部传记类的电影有网评说不仅是生命的奇迹更是对生命的认知你知道是谁的代表作吗。不知道是谁的呀。
天秤座的缺点呢	天秤座性格怎么样。天秤座的人都挺优雅的呢。缺点呢。
我操彭文艳妈	发短信给彭文艳。你要发送什么内容？。我操他妈。
是么回头看看快打旋风ii去回味下童年时的乐趣	那是必须的美好的童年。里面有个游戏叫做快打旋风玩的挺不错的后来有部同名电影快打旋风ii也挺不错的回忆童年。是么回头看看去回味下童年时的乐趣。
那你男朋友是谁呀	为什么找不到对象啊。因为你男朋友不同意。那他是谁呀。
你想看什么电影呢	有什么好的安排吗。吃个饭看场电影吧。你想看什么呢。
恐怖快递导演是谁啊一般我都得看恐怖快递导演有没有名气	不认识他。好吧李晨浩下个月又一部电影要上映叫恐怖快递你要去看吗。导演是谁啊一般我都得看导演有没有名气。
他不听话你要打他	小朋友不听话赶紧来揍他。小朋友也有自己的想法要好好沟通呀。他不听话你要打他。
小冰是谁	然后小冰。你不知道小冰是谁吗。他是谁。
山2讲述一个秘密的特种部队的故事	今天看了一部电影真的可以说完爆战狼2啊。什么电影这么厉害。山2讲述一个秘密的特种部队的故事。
听说摩羯座的人都很有毅力哟	不知道啊你又没告诉过我那你是什么星座的。摩羯座。听说这个星座的人都很有毅力哟。
虎父无犬女的主演克里斯汀贝尔我很喜欢克里斯汀贝尔的	是哦虎父无犬女就是用虎父不食子改编的。你说了就是好吧。这个影片的主演克里斯汀贝尔我很喜欢的。
微信是张小龙发明的吗	张小龙是谁。腾讯微信事业群的老总呀以前负责过QQ邮箱的建设。微信是他发明的吗。
给你推荐一部吧电影名字叫therow	你最近看过什么电影吗。刚看完贞子挺不错的。给你推荐一部吧电影名字叫therow。
我喜欢小鲜肉小鲜肉有没有美女	喜欢毒液。有部电影都是小鲜肉出演很不错的名字叫移动迷宫。我喜欢小鲜肉有没有美女。
我叫艾米轩大姐姐	艾米轩他妈妈跟他做了蛋糕。是男二妈妈吧。我叫她大姐姐。
八星抱喜是哪位导演呀	现在知道什么电影了就更不会看了。你知道八星抱喜这部电影的导演是谁吗是个香港导演呢。那是哪位导演呀。
那我得去看看当变幻	什么代表作。每当变幻时主演有陈奕迅。那我得去看看。
看过第一集夏洛克啊但是结局太仓促了	第三集夏洛克最精彩的一集。你到底看没看过。看过啊但是结局太仓促了。
你打不过我的乒乓球	乒乓球。我也喜欢乒乓球。你打不过我的。
小威怎么了你怎么吃醋了	你认识小威吗。怎么突然提起她了，我吃醋啦。他怎么了你怎么吃醋了。
什么电影能推荐给我吗	没看过有时间看看的。还有一部电影也很不错呢pacomora主演的。什么电影能推荐给我吗。
哦侏罗纪世界2主演是谁啊	我也看了侏罗纪世界2只是可怜那些恐龙。这部电影可是票房上十亿了啊很好看挺值得看的一部电影你应该了解一下主演。哦是谁啊。
彩虹是图片	彩虹图片。是彩虹么。是图片。
白玫瑰是张爱玲的小说	白玫瑰与红玫瑰怎么样。白玫瑰是。是张爱玲的小说。
好的那我有空去了解一下迪恩德布洛斯吧	哇说来听听是谁。这个导演的名字叫迪恩德布洛斯有人评论说他是熊圈的骄傲呢。好的那我有空去了解一下这个导演吧。
汤姆哈迪主演了一部电影大家也是很值得期待的呢导演是大卫耶茨	他们都说甜心我爱你。汤姆哈迪一定是个很帅的大帅哥我现在就去搜汤姆哈迪的照片。他主演了一部电影大家也是很值得期待的呢导演是大卫耶茨。
没了解过卡特琳娜柯西尼卡特琳娜柯西尼有什么比较好看的作品吗	同意世界那么大我先透过电影看一看。我也同意不过mariéesmaispastrop这部剧的导演是卡特琳娜柯西尼挺受观众喜欢的。没了解过她她有什么比较好看的作品吗。
那必须支持老乡万茜啊	是万茜呀我知道原来万茜是我们益阳的。以后要多多关注他了。那必须支持老乡啊。
二宫和也啊我儿子是最棒的啦	我很喜欢这部电影里面的一个演员也是双子座的呢。这么巧叫什么名字。二宫和也啊我儿子是最棒的啦。
有时间我去看看女歌星	想啊说来听听。叫女歌星的故事已经上映了看着还不错。有时间我去看看。
lisa她是哪个人	你傻他是哪国人。妥妥的中国人呀。lisa她是哪个人。
我会关注叶蕴仪的	有什么明星可以推荐吗。叶蕴仪这位明星挺不错的有时间你可以关注下。我会关注他的。
你他妈问你的出厂商啊	我想找回小欧。怎么找哪里找。你他妈问你的出厂商啊。
你的真实姓名叫什么	神经病。天才在左疯子在右我就当你在夸小布聪明啦。你的真实姓名叫什么。
我是狮子座的呢刘才相的星座是克制我的呀	我不知道刘才相没听过呢。他是2003出生的射手座的你可以去了解下呢。我是狮子座的呢他的星座是克制我的呀。
你跟他说一下	学个山羊叫。我也想学山羊。你跟他说一下。
你他妈是傻子呢	你是傻的。古话说“女子无才便是德”，我是不是太有德了。。你他妈是傻子呢。
他就直接打了把舅舅	我外地的。我是本地的我是在外省上学。他就直接打了把舅舅。
张耀扬主演的电影是快乐的小鸡也非常好看你可以去看一下快乐的小鸡	哎可惜了张耀扬主演的另外一部剧情电影你想知道吗。什么作品啊。这部电影是快乐的小鸡也非常好看你可以去看一下。
他竟然说	小布你咬我吧。医药费我赔不起呀。他竟然说。
是啊劲松一中毕业的小鲜肉口碑极差	别说很多人都喜欢小哥哥可有的小哥哥真不咋的呢。是嘛现在流行小鲜肉呢。是啊劲松一中毕业的口碑极差。
a测试导演马俪文是我喜欢的作品推荐给你	这个巨蟹座的帅哥还主演了一部电影你知道是什么电影吗。不知道是什么电影呢。a测试导演马俪文是我喜欢的作品推荐给你。
我叫你妹你他妈是我儿子	我叫你小布的时候你叫爸爸好。你说你叫爸爸难道你要叫我。我叫你妹你他妈是我儿子。
那你是否还记得移动迷宫里面的男演员呢	移动迷宫不错你看过吗。看过了挺好玩的一部电影值得一看。那你是否还记得里面的男演员呢。
麦当劳的鸡翅汉堡最棒	偶爱吃麦当劳。麦当劳好吃吗。它们家的鸡翅汉堡最棒。
你为什么不知道张健	你认识张健吗。不知道不知道不知道。你为什么不知道他。
哪一部电影啊	嗯郑国霖确实挺有男人味的。他的代表作今年已上映了哦。哪一部电影啊。
完了他就告诉他	我想跟你聊天。你等着。完了他就告诉他。
他们怎么说话呢	啥够欺负我。海阔凭鱼跃破鼓任人捶。他们怎么说话呢。
金秀贤是水瓶座的大帅哥金秀贤这个帅哥作品不少有一部叫丛林鱼你知道吗	叫金秀贤你应该很了解。对啊对他太熟了。水瓶座的大帅哥这个帅哥作品不少有一部叫丛林鱼你知道吗。
网评说自己的青春正在路上看完中国合伙人之后让人感触很深你可以去感受一下哦	再给你推荐一部5年前上映的电影叫中国合伙人我感觉还不错。听过这个但是没有去看。网评说自己的青春正在路上看完之后让人感触很深你可以去感受一下哦。
儿子他不说话了呢	没听清楚。多听几遍嘛。儿子他不说话了呢。
我怎么去青丘	青丘在哪。目测青丘在我们这里。我怎么去。
琵琶的历史	琵琶的全长。琵琶的全长：琵琶按大小分为小琵琶和成人琵琶，儿童琵琶尺寸: 890mm×275mm ，一般适合5岁至8岁的儿童。标准成人琵琶长1020mm*宽315mm。。它的历史。
我很喜欢痞中带劲阿姆里面的一个演员也是美国密苏里州堪萨斯城的	痞中带劲阿姆就不错去看看吧。好的看完了。我很喜欢这部电影里面的一个演员也是美国密苏里州堪萨斯城的。
不用提醒我直接给老婆打电话	小布明天早上五点半给老婆打电话。是否要提醒你呢？。不用提醒我直接给他打电话。
你跟李永静熟吗	李永静你认识吗。我帮你打听打听。你跟她熟吗。
我男朋友不爱	我说我和我男朋友的感情好像越来越淡了。也像我样爱着吧。他不爱。
可我担心我姑娘	我想我姑娘了。每个人都有自己选择。可我担心他。
之前看过玩具总动员3	有什么推荐啊。玩具总动员3。之前看过12。
这是必然的	嗯那你切腹吧。你是不是想跟我吵架。这是必然的。
那你认识小爱吗	你认识小爱吗。说好一起到白头，你却偷偷变墙头。。那你认识他吗。
老电影应该会很不错有时间会去看一下情字路上	刚看完西红柿首富挺不错的还有其他好看的电影推荐吗。刚看完情字路上10年前上映看着很不错。老电影应该会很不错有时间会去看一下。
那是当然了一定去	谁啊哪位美女。吴千语她是一位夜会女星我觉得你肯定喜欢去关注一下吧。那是当然了一定去。
siri是我的一个朋友	那你知道SIRI吗。一生一世一心人，怎么突然提起别人？。他是我的一个朋友。
她好伤心唉	跟他离了。是你的还是你的不是你的留也留不住。她好伤心唉。
吴彦姝是1938年出生的还有一位也是同年出生的是一位优秀的演员慈祥的奶奶	是的吧吴彦姝笑的时候好温暖。对的对的。这位明星是1938年出生的还有一位也是同年出生的是一位优秀的演员慈祥的奶奶。
他oppo那个oppo	给我删了。是需要小布帮你删掉黑历史吗。他oppo那个oppo。
金立最好的手机	金立手机吗。嗯。最好的手机。
哦新电影啊那我去看真相漩涡我喜欢惊悚的	没看过真相漩涡啊真相漩涡是什么片啊。是惊悚片今年上映的。哦新电影啊那我去看我喜欢惊悚的。
玻璃客栈在哪里	眉山有个玻璃栈道。那是玻璃客栈吧。在哪里。
看来林超贤是一位很厉害的导演之前没有了解过相信我现在了解林超贤也不晚	没想到这部影片是两位导演合作的啊另一位导演是谁。他叫林超贤还获得过第18届香港电影金像奖最佳导演呢。看来是一位很厉害的导演之前没有了解过相信我现在了解他也不晚。
王大陆能不能祝我生日快乐	王大陆除了会唱跳还会什么。王大陆是演员，你要问我擅长的有几个，小布回答你很多很多。。他能不能祝我生日快乐。
地球为什么会消失	地球会怎么样。地球是太阳系八大行星之一，按照离太阳由近及远的次序排为第三颗，也是太阳系中直径、质量和密度最大的类地行星，距离太阳1.5亿公里。现有40亿～46亿岁，它有一个天然卫星——月球，二者组成一个天体系统——地月系统。。它为什么会消失。
华为手机怎么样	华为。喜欢华为的方便快捷。手机怎么样。
剑雨票房有6500万呢剑雨算是挺高了	可不是嘛对了她演的剑雨你看过不很不错的说呢。没看过呢不过应该还不错吧。票房有6500万呢算是挺高了。
我要找小冰	我说的是小冰妹妹。我和小冰关系很好的呦。我要找他。
肖申克的救赎可以说是完美的作品了	顺便你也可以看看另外一部电影也是20年前上映的电影了。哪部电影啊说来听听。肖申克的救赎可以说是完美的作品了。
美错的导演很有才华是一位非常受关注导演的哦	这有一部电影叫美错很精彩。好的下班去看下。这部电影的导演很有才华是一位非常受关注导演的哦。
葛优的生日是不是明天	啥是葛优语录。葛优的名言警句有：1. 低调！才是最牛B的炫耀。—— 葛优。2. 我本将心照明月，奈何明月照沟渠。—— 葛优。3. 石头记告诉我们：凡是真心爱的最后都散了，凡是混搭的最后都团圆了。—— 葛优。他的生日是不是明天。
好的我有空去看一下温兆伦	我喜欢王宝强。温兆伦演帅哥很棒演坏蛋很猛可以了解一下。好的我有空去看一下。
用着网易云音乐还是挺方便的	其实网易云音乐有好多不错的歌单呢有兴趣收藏一波吗。耶我一直用QQ音乐。用着还是挺方便的。
她怪可爱的	我长得帅吗。在小布眼里你长得还怪可爱的。她怪可爱的。
超时空同居成绩还可以嘛那你为我介绍一下超时空同居的一些信息吧	希望超时空同居不是5毛特效哦。票房9亿的影片如果真的是5毛特效你说观众会买账吗网上对这部片子的评价还是可以的。成绩还可以嘛那你为我介绍一下这部电影的一些信息吧。
给你推荐部挺不错的电影叫天才眼镜狗	有没有喜欢的电影。有啊喜欢看外国片子。给你推荐部挺不错的叫天才眼镜狗。
是的啊有一位真的是曾经的梦中情人啊	最近好喜欢一些经典的明星。我觉得经典的才是永恒。是的啊有一位真的是曾经的梦中情人啊。
怎么做到打字速度的	你打字速度真快。我打字速度很快的。怎么做到的。
十字街的豆腐花和老街的旧银行门口的鸭翅鸭下巴都是在什么地方	还有什么好吃的。十字街的豆腐花和老街的旧银行门口的鸭翅鸭下巴怎么没人说。这都是在什么地方。
