我比较喜欢跟岳云鹏搭档的孙越岳云鹏是天秤座的	你有比较喜欢的相声演员吗。有啊郭德纲。我比较喜欢跟岳云鹏搭档的孙越他是天秤座的。
1q84是高桥凉介才对	1Q84的作者是谁。你不知道是村上春树啊。是高桥凉介才对。
电影皮娜你可以欣赏一下皮娜	德国的纪录片你喜欢看吗。只要是纪录片我都喜欢看。电影皮娜你可以欣赏一下。
嗯嗯感觉好像也就只有香港导演区丁平可以拍出南京的基督来	南京的基督这部电影据说很不错。我去了解一下。嗯嗯感觉好像也就只有香港导演区丁平可以拍出这样的电影来。
恋爱通告恋爱通告是最简单的情片了	喜欢爱情片吗推荐给你一部爱情电影吧。非常喜欢啊。恋爱通告这是最简简单单的愛情片了。
沈阳大学教学质量怎么样	大家怎么评价沈阳大学的。是填志愿用来兜底的大学。教学质量怎么样。
佩小姐的奇幻城堡得过奖吗	罗海岭演的佩小姐的奇幻城堡什么时候上映。目前暂无《佩小姐的奇幻城堡》上映消息，你可以问问小布其他的热播作品。。得过奖吗。
你觉得三体怎么样	三体 怎么样。三体是神作。你觉得怎么样。
不清楚颜丹晨	有好多个。颜丹晨知道不很漂亮的女星。不清楚她。
叫他说一句话	那你的爸爸妈妈。当然是程序猿呀。。叫他说一句话。
啊徐若瑄好漂亮	谁啊。徐若瑄啊。啊她好漂亮。
听你说完我也挺喜欢任鹏的	看来任鹏演技应该挺好的。他毕业院校是在中央戏剧学院还有一部代表作叫胜利大阅兵。听你说完我也挺喜欢他的。
谢谢推荐听控制听名字肯定还不错	是嘛我很喜欢这类的电影是哪部呀。电影名字是控制可以去看看票房4374万呢。谢谢推荐听名字肯定还不错。
好的有时间去看看孽欲狂潮	看啊有好看的么。孽欲狂潮。好的有时间去看看。
而且我想和你的主演很有气质很漂亮我超级喜欢你知道是谁吗	我喜欢看她演的我想和你好好的很好看。好的。而且这部影片的主演很有气质很漂亮我超级喜欢她你知道是谁吗。
女子旁的她	给他打电话。你要打给谁呢。女子旁的她。
老店就很不错你看过吗	古榕导演的电影你有喜欢的吗。喜欢啊。老店就很不错你看过吗。
啊啊啊我知道阿凡达	哪一期。前两年的阿凡达上映后的一个李光洙扮演阿凡达笑死了。啊啊啊我知道那个。
吉林明天的天气	吉林今天的天气。吉林今天的天气是霾转多云零下17度到零下9度微风小于3级。明天的天气。
琵琶的历史记录	琵琶有什么经典的曲目。《十面埋伏》。。它的历史记录。
然而页面他带着四个四百个毛毛	附近的川菜。好的你要的川菜来啦。然而页面他带着四个四百个毛毛。
我好久都没有易烊千玺的消息了	易烊千玺。千玺棒棒哒。我好久都没有他的消息了。
创造营2020已经做了多少期了	你知道创造营2020的播出时间吗。每周六、周日20:00，锁定《创造营2020》，想看就看，要看得敞亮。。已经做了多少期了。
对呀就是张国标呀张国标长得帅吧	哈哈你是开了头收不了尾哈我当初也是看完1就特别想看2。然后看1的时候就觉得那个张国标长得帅昨天看发现是武媚娘传奇里面的那个李治演员名字叫李治廷。对呀就是他呀长得帅吧。
我也很喜欢刘昊然是挺帅的	也是那叫什么名字。刘昊然他就是凭借该片入围第21届北京大学生电影节最佳新人奖。我也很喜欢他是挺帅的。
我不知道周轩	周轩是谁。可能是一个女子的名字。我不知道她。
他妈老子又不是开	我说去年。那你现在读哪。他妈老子又不是开。
给你推荐一部记录片叫做第十一个小时2007年8月17日上映的电影	喜欢看电影吗。喜欢尤其是纪录片。给你推荐一部记录片叫做第十一个小时2007年8月17日上映的。
岁月的童话这部电影值得一看你看过吗	有部关于小女孩的电影。我喜欢这种你说的什么电影。岁月的童话这部电影值得一看你看过吗。
哦我他妈谢谢你	说的好像很有道理。你的一句肯定小布真的很开心。哦我他妈谢谢你。
打电话给他	打电话给打。你要打给谁呢？。打电话给他。
他们闹起来	戏不要在。那你要我。他们闹起来。
哈哈吴珊卓我得了解了解	女主到是听上去很厉害电影我就不看了告诉我女主角叫什么呗。她叫吴珊卓巨蟹座的她真是个人才。哈哈这位美女我得了解了解。
这个周末有时间去看看琉璃庭院	17年时候很忙没怎么关注电影。推荐你看一下琉璃庭院这部电影很不错。这个周末有时间去看看。
看过了darknessintallinn确实不错	他的电影我挺喜欢的。darknessintallinn看过吗不错的电影。看过了这部确实不错。
道士下山主角	道士下山男主角还演过什么。《道士下山》的男主角由王宝强饰演，他还出演过《新喜剧之王》等作品，你肯定又上头追剧了。。主角。
刘松仁谁呀	你是不是收了刘松仁的钱，一直在说。抱歉，你命中了小布知识盲区。。他谁呀。
没看过脱轨时代我会看脱轨时代的	在唐山大地震里看过她。她演的电影脱轨时代你看过吗。没看过我会看的。
陈玉芳说	陈玉芳是傻子吗。疯子呢！。他说。
说来听听看	诶哟不错哦听起来是份好工作。对啊我知道了很多以前不认识的明星也发现了很多不错的电影。说来听听看。
一吻定情好看吗	你知道一吻定情不。这题小布会答，《一吻定情》是爱情片类型影视作品，讲述了少女原湘琴追求天才少年江直树所发生的校园爱情故事。主演是小布最喜欢的王大陆，你知道他吗？。好看吗。
我儿子也让他们带走了	我媳妇跟人跑了。不妥协不强求不讲究。我儿子也让他们带走了。
午夜梦回这部影片就是讲的这个	你觉得梦游的人可怕吗。可怕我睡觉还会说梦话。午夜梦回这部影片就是讲的这个。
不是他们去	是插住的宾馆。你想预订哪个城市呢。不是他们去。
我操王说	姓王的是不是我儿子。他是我儿子的。我操他说。
为什么天龙八部里谁的武功最高的武功是段誉	天龙八部里谁的武功最高。是段誉。为什么。
你看过舍不得大猪蹄子舍不得卫龙吗	我最近在追延禧攻略。哎前几天刚看完舍不得大猪蹄子舍不得卫龙。你看过吗。
短跑吗我对星座更感兴趣	热爱运动啊。考考你你知道刘翔在奥运会参加什么项目获得的金牌吗。短跑吗我对星座更感兴趣。
朝圣的导演是杰拉德巴雷特跟你一样祖籍都是爱尔兰的哦	朝圣。好的上映就去看呗。这部电影的导演是杰拉德巴雷特跟你一样祖籍都是爱尔兰的哦。
瞎说你都没去过绿江村	绿江村好不好。你也喜欢吗咱俩好有缘分啊我特别喜欢。瞎说你都没去过。
澳门是矩记饼家	我在澳门。澳门最好吃的是什么。是矩记饼家。
好的我这就去看无名演员	没看过啊是喜剧片吗。不是喜剧有部国外电影无名演员跟那个类型挺像的很不错看看吧。好的我这就去看。
王文彬是谁	算算  王文彬的运势。啥 没听 清。他是谁。
马云很有钱吗	马云是谁。做过中国首富也是有名的慈善家。他很有钱吗。
何美钿网友评论何美钿是内地演员啊我一直以为何美钿是香港人推荐你去了解一下何美钿	你知道这部电影的主演是谁吗你俩都是广州华南理工毕业的。不知道是谁呢。何美钿网友评论她是内地演员啊我一直以为她是香港人推荐你去了解一下。
我也想胡慧娟了	胡慧娟。我想胡慧娟了。我也想她了。
有一部臧金生主演的电影和张勇手搭档主演的你了解吗	臧金生啊非常优秀的。是吗那我等下去关注下。有一部他主演的电影和张勇手搭档主演的你了解吗。
也是他不规矩的感觉	换名字吗。小度还不会系统改名哦。也是他不规矩的感觉。
不行我要看他的	自己家吗。你在哪儿我的家就在哪儿。不行我要看他的。
爵迹女主角还演过什么	吴亦凡是演爵迹里面的哪个人。银尘是吴亦凡演的哦，这个角色是小布整部剧的心中最佳，你有没有这种感觉？。女主角还演过什么。
不知道谢天华说来听听	还是不认识哈哈。谢天华还有一部非常好的代表作你知道是什么吗。不知道说来听听。
其实就是想给你推荐一部爱情电影叫凝望上帝你去看看吧	你相信上帝吗。我不信我就信自己。其实就是想给你推荐一部爱情电影叫凝望上帝你去看看吧。
我要怎么领取宠物	怎么领宠物。点击领取。我要怎么领取。
和你一起吃牛肉火锅啊	牛肉火锅好好吃的。好吃你就多吃点吧。和你一起吃啊。
死亡真相应该不错我去了解一下	当然了我没事经常看。有一部叫死亡真相的电影挺好看你看过吗。应该不错我去了解一下。
胡慧中这么厉害哦	有时间我了解一下胡慧中吧。好的她可是一代打女哦。这么厉害哦。
宋丹丹是处女座的主要成就是第6届中国电视飞天奖最佳女配角	这部影片是宋丹丹的代表作她可是我的偶像哦。我也很喜欢她。她是处女座的主要成就是第6届中国电视飞天奖最佳女配角。
春节想去泰国	去哪玩呢。泰国呀。春节想去。
谢谢你的建议我会避开看同囚的	就ab演的电影吧。同囚这部电影也是口碑很差的拍的还不错但是故事不好。谢谢你的建议我会避开看这部电影的。
告诉你叫黑泽明1948合作三船敏郎最强电影搭档诞生	三船敏郎的搭档知道是谁吗。不知道。告诉你叫黑泽明1948合作三船敏郎最强电影搭档诞生。
太阳有多大	太阳怎样。太阳是太阳系的中心天体，占有太阳系总体质量的99.86%。太阳系中的八大行星、小行星、流星、彗星、外海王星天体以及星际尘埃等，都围绕着太阳公转，而太阳则围绕着银河系的中心公转。直径大约是地球直径的109倍；体积大约是地球的130万倍；其质量大约是地球的330000倍。。它有多大。
你吃过鲱鱼罐头	鲱鱼罐头什么味道。味道着实不错。你吃过。
我回去了解下肖恩康纳利	很少去关注。您可以去了解一下肖恩康纳利生于英国苏格兰爱丁堡他因为铁面无私这部电影而获得第60届奥斯卡金像奖最佳男配角奖。我回去了解下。
怎么搭配色彩	色彩搭配。更多服装颜色搭配的技巧和图片。怎么搭配色彩。
恐怖不	哪部美剧好看。行尸走肉的第一季特别特别特别好看。恐怖不。
那等我吃饱了了解了解杨史云梅耶	叫什么名字他很老么。是啊他叫杨史云梅耶还是处女座的呢。那等我吃饱了了解了解。
她说很适合你	唉我穿哪个衣服好看。很不错，很适合你。她说很适合你。
豆汁很好吃啊有段时间我天天煮来吃你加点蜂蜜试试	有烤鸭豌豆黄艾窝窝豆汁呀。豆汁听说很难吃。很好吃啊有段时间我天天煮来吃你加点蜂蜜试试。
你让我看什么我让他看小布说话	我真的太生气了。别生气气出病来无人替。你让我看什么我让他看小布说话。
没看过新唐山大兄应该不错啊	喜欢有什么推荐吗。有一部电影挺好看的新唐山大兄看过吗。没看过应该不错啊。
谢谢改天有时间我就去欣赏一下姐姐走了金彰来	是什么电影啊。电影名字叫做姐姐走了金彰来导演的。谢谢改天有时间我就去欣赏一下。
我去看看妙趣孖宝应该不错	喜欢有好看的吗。我给你推荐一部比较搞笑的名字叫妙趣孖宝。我去看看应该不错。
别管他别管他	不管什么这是我姐说的。就是你姐姐啊。别管他别管他。
薛之谦的很多歌都好听	我不喜欢薛之谦。诶你知道薛之谦哪首歌最好听吗。他的很多歌都好听。
说两句英语听听	你会说英语吗。小菜一碟啊。说两句听听。
没看过幸福在2010呀有时间就看看幸福在2010	嗯在唐人街探案中有精彩表演。也演过幸福在2010。没看过呀有时间就看看。
那当然了叶璇有个代表作叫新孟丽君传奇很不错的而且戏王之王是叶璇主演的呢	是呀叶璇还是第三届新人最佳女主角奖29届最佳女配奖。是挺喜欢她的奖也挺多的人也长得漂亮。那当然了她有个代表作叫新孟丽君传奇很不错的而且戏王之王是她主演的呢。
好的我提前跟你说一下岩井俊二主演的电影已经上映了哦	岩井俊二也很不错你可以试着关注一下他。这事明天再说好吗。好的我提前跟你说一下他主演的电影已经上映了哦。
可能是不对第二次呼吸的胃口吧	不了解啊。看了他导演的第二次呼吸有人说乏味无趣我觉得ok啊。可能是不对他们的胃口吧。
射手座是一个爱和平爱自由的代表性星座啊	你们射手都特别的爱自由。射手座怎么了。一个爱和平爱自由的代表性星座啊。
他是刘海红	我要打电话。你要打给谁呢？。他是刘海红。
梦三国也没玩过	好吧我没玩过。梦三国呢。也没玩过。
哦我对申河均有点印象	这么巧主演是谁啊。申河均他在我要复仇中的表现令人印象深刻呢。哦我对他有点印象。
是啊车晓现在演戏越来越好了	电影车晓演的。大概看了下网友觉得还不错。是啊她现在演戏越来越好了。
那我给你推荐一部电影你可以带着你女朋友一起去名字叫敦煌不了情	你相信爱情吗。相信啊我对爱情充满憧憬。那我给你推荐一部电影你可以带着你女朋友一起去名字叫敦煌不了情。
囚车驶向圣地的导演是拉杜米赫罗你知道拉杜米赫罗吗	囚车驶向圣地。那我也去看看。这部电影的导演是拉杜米赫罗你知道他吗。
还是看看蝴蝶君的好	二十年前我才几岁不知道哪部。名字叫蝴蝶君这是一部充满意淫的荒诞剧你没看过的话就别看了。还是看看的好。
喜宴谁的	中午吃什么。我出去吃喜宴。谁的。
阿凡达真不知道	一点也不夸张呢。真的假的那你知道萨姆沃辛顿主演的阿凡达吗。这个真不知道。
打给她老公	打电话。你要打给谁呢？。打给她老公。
我要去找李长健	我爱李长健。当初是你要跳海跳海就跳海现在又要爬上来把我拖下海。我要去找他。
什么非常好看的电影啊	可以啊那要等我回家再说了。他有部动画电影非常好看我已经看过很多遍了。什么电影啊。
二胡介绍	芦笙介绍。芦笙是西南地区苗、瑶、侗等民族的乐器。 发源于中原，前身为汉族的竽，后传入少数民族地区。芦笙分为轻音芦笙和重音芦笙，重音芦笙的曲调深沉而洪亮，轻音芦笙则轻盈而高亢，芦笙曲调大体分为《祭祀》、《抒情》和《叙事》等三大部分。。二胡呢。
这是他出啊	怎么截图。三指下滑快速截屏一切尽在掌握中。这是他出啊。
现在有磊磊磊是我前男友吗	小波他是谁。前男友。现在有磊磊他是我前男友吗。
你怎么知道喜欢的男孩是不是真爱呢	我有一个喜欢的男孩。世上朋友千千万，遇到真爱去表白。。你怎么知道他是不是真爱呢。
二手雄狮的主演是罗伯特杜瓦尔你了解吗	推荐一部电影叫二手雄狮演的很好有时间看一下。timmccanlies导演的作品都不喜欢。这部电影的主演是罗伯特杜瓦尔你了解吗。
间接夸了孙艺珍一把爱有天意里真美的让人心碎	孙艺珍跟人的感觉好清纯。我们a型血的独有气质。间接夸了自己一把爱有天意里真美的让人心碎。
朱俊是不是找小妹了	你认识朱俊吗。熟啊。他是不是找小妹了。
成都真是个好地方	你是哪里人啊。成都的。真是个好地方。
你说的是哪个女主演	哈哈好我这就去看看。这部电影里的女主演也不错啊很有味道还曾经提名2013年第13届华语电影传媒大奖最佳女配角呢。你说的是哪个女主演。
了解一下王者吧	我是最强王者。王者不配有cp。了解一下吧。
知道我很喜欢李维嘉	看过啊怎么了。那你一定知道李维嘉了。知道我很喜欢他。
杀破狼2的导演谁啊杀破狼2的导演我还真不知道呢	是的我看过了。那你知道杀破狼2的导演是谁吗澳门的哦。谁啊这个我还真不知道呢。
喜欢张碧晨的嗓子	张碧晨嗓音独特。我特别喜欢张碧晨。喜欢她的嗓子。
那你管马云叫什么	我哪里知道谁支付可能是马云吧。全国人民都知道啊，好多人都管他叫“爸爸”呢。那你管他叫什么。
扮狗脸的日子我好像看过讲的是大叔和小萝莉的友谊sam演的比较好	因为英国的人皮肤是白色的头发是金色的啊漂亮。哈哈我最近看了一部英国的电影叫扮狗脸的日子。这部电影我好像看过讲的是大叔和小萝莉的友谊sam演的比较好。
跟他说的	我非常的喜欢。那你就去告白。跟他说的。
他都不读了	真的吗这么爱我。爱你想把全世界给你。他都不读了。
叫小冰出来吧	小冰呢。小冰一直在后台等着闪亮登场。。叫他出来吧。
待我观察下神笔马良影评	偶尔去孩子也喜欢看电影。一部大人孩子都爱看的电影叫神笔马良很火的。待我观察下影评。
古筝怎么制作	制作古筝需要什么工艺。古筝的制作：筝由面板，底板、边板、筝头、筝尾、岳山、码子、琴钉、出音孔和筝弦等部位组成。筝的优劣取诀于各部分材料质地及制作工艺的高低。筝的共鸣体由面板、底板和两个筝边组成。在共鸣体内有音桥，呈拱形，它除了共鸣效果的需要外，还起着支撑的作用。共鸣体的质量和结构对筝的音响影响很大。。它怎么制作。
我就知道说的是赵学而	你说的是谁啊不知道你和我说的是不是一个人。名字叫赵学而。我就知道说的是他。
生命因你动听里面有一位主演长得特别帅肌肉型男	生命因你动听你看过吗。听说过特别喜欢。这部剧里面有一位主演长得特别帅肌肉型男。
那我不知道能不能看懂爱恨	好呀。爱恨我没看懂。那我不知道能不能看懂。
里克高莫兹我知道啊还不错啦你知道还有谁参演了吗	好的我会去看黑客帝国动画版的。这个电影的主演是里克高莫兹我挺喜欢这个演员的。这个演员我知道啊还不错啦你知道还有谁参演了吗。
但是王新赫有男朋友	我喜欢王新赫啊。看看那拉婆娘来冒酸皮皮了没有。但是她有男朋友。
李汶翰是我老公	对啊李汶翰照片。所以呢。他是我老公。
有部叫蓝白红三部曲之白你看一下蓝白红三部曲之白描述的就是女性视角	总要在伤害过后才更明白爱。哎是啊。有部叫蓝白红三部曲之白你看一下这个电影描述的就是女性视角。
推荐你一部危情密码可以去关注下	你有关注的电影吗。有啊有什么推荐。推荐你一部危情密码可以去关注下。
吴世勋喜欢的人是谁	你认识我吴世勋吗。爱啊啊啊啊忙内。他喜欢的人是谁。
古琴就是古老的一种乐器	你知道古琴吗。什么叫 古琴。就是古老的一种乐器。
吴世勋是我的呢亲	吴世勋。我觉得吴世勋从头到脚都十分极品。他是我的呢亲。
武庄村是我老家	你知道武庄村吗。不知道。这是我老家。
没看过人间喜剧	看过剧情还不错。嗯嗯还有一部电影叫人间喜剧剧情也不错哟。没看过。
嗯嗯那我不看黑豹了	哪部啊。电影叫黑豹时光网短评说实话实在欣赏不能的电影。嗯嗯那我不看了。
他老婆很好	不你别听他的他老婆很好。抱歉，我还是没听懂，可能需要你说慢一点。他老婆很好。
这个男人来自地球主演是谁呀	好呀乐意之至。这个男人来自地球这部电影大众评价很不错。主演是谁呀。
什么freddydouglas主演的电影说来听听	好啊那我就去看一下。你看过freddydouglas主演的电影吗。什么电影说来听听。
这个我就猜不到呀你就别卖关子了快说	是什么黑色动画电影啊。你猜猜看是欧美的但是这部动画是与迪斯尼奥斯卡无关的。这个我就猜不到哎呀你就别卖关子了快说。
是吗有时间我去了解一下张书豪	不太了解台湾的男演员可以推荐一个吗。给你推荐一个张书豪还获得过第42届金钟奖迷你剧集男主角奖。是吗有时间我去了解一下。
不想理我男朋友	我男朋友惹我生气了。拍拍怎么了吵架了。不想理他。
心花路放上映了吗	叫什么名字。心花路放。这部电影上映了吗。
对对是冯远征	时间长了忘记叫什么了。男主叫冯远征。对对是他。
我知道蔡升晏是属蛇的跟我同岁	我的偶像周董啊人生赢家。那你听说过蔡升晏吗毕业于辅仁大学社会学系好萌的。我知道他是属蛇的跟我同岁。
不过诡婴吉咪网络评分不是太好有点低个人感觉诡婴吉咪还不错的一部恐怖片	徐子珊主演的诡婴吉咪是吧我看过诡婴吉咪很带劲。嗯我也很喜欢看。不过网络评分不是太好有点低个人感觉还不错的一部恐怖片。
孩儿孩儿妈	打电话给孩儿他妈。你要打给谁呢？。孩儿他妈。
陈雅伦就是和我一样都是b型血的林杰妮一个水瓶座的明星	你知道陈雅伦和谁主演的天下太平吧。谁呀。他就是和我一样都是b型血的林杰妮一个水瓶座的明星。
王全安王全安是北京电影学院毕业的和你一个母校呢	主演是吴超那你知道月蚀的导演是谁吗。不知道是谁。王全安他是北京电影学院毕业的和你一个母校呢。
杰米福克斯长得也很黑但是杰米福克斯演技很棒的	像杜兰特长得苦瓜脸你知道说的是谁吗。不知道说的是谁呀是不是长得不帅。杰米福克斯长得也很黑但是演技很棒的。
可我想小艾同学呀	小艾同学。提起别人小布吃醋啦。可我想他呀。
你吃凤梨吗	吃凤梨吗。甜甜的。你吃吗。
谢尚龙是先上楼	谢尚龙让你闭嘴。别说话那么凶。他是先上楼。
冬天的访客评论的导演是艾伦里克曼曾在威尼斯电影节上获过奖呢	冬天的访客评论里说看艾玛的表演。那要注意一下。这部剧的导演是艾伦里克曼曾在威尼斯电影节上获过奖呢。
嗯谢谢你的推荐我对汤镇业没有抵抗力	我比较喜欢大陆明星。可以去多了解下香港地区的明星比如汤镇业很霸气的。嗯谢谢你的推荐我对这种男的没有抵抗力。
知道啊中国主席老婆彭丽媛我们老乡	知道啊我们老家的大明星呢。你知道中国主席是谁吗。知道啊他老婆彭丽媛我们老乡。
我也是通过电影才了解火烈鸟的	你见过火烈鸟吗。真的没见过电视见过。我也是通过电影才了解的。
kobochan的主角谁啊	看过kobochan啦确实很喜欢。这部电影是1992年10月19日上映的我很喜欢这部影片的主角。谁啊。
哪一位水瓶座明星啊有这么巧的事情啊	好的我以后会关注他的相关作品的。有位水瓶座明星和他是同一天出生呢。哪一位明星啊有这么巧的事情啊。
电视剧危城什么时候播出	刘青云出演的危城是什么时候。小布在手，资讯全有。《危城》于2016年08月12日正式上映。。电视剧什么时候播出。
火线追凶之绝命狙击好看吗	我对女明星不是很感兴趣男明星还可以。呵呵给你推荐一部电影火线追凶之绝命狙击。好看吗。
因为siri比你聪明	你知道Siri吗。怎么突然提起她了，我吃醋啦。。因为他比你聪明。
爱他的朋友多好这个分析朋友	这朋友多好。你好啊朋友。爱他的朋友多好这个分析朋友。
媳妇儿说操你妈傻逼	给媳妇儿发送短信。你要发送什么内容？。他说操你妈傻逼。
嗯呢我在看chrisgethardcareersuicide	抑郁症真的挺可怕的。对很容易自杀。嗯呢我在看chrisgethardcareersuicide。
他是傻逼不	去吧去吧。感觉这要打持久战啊。他是傻逼不。
不知道非常优秀的配音演员是金牛座的吗	我好像没有特别喜欢的明星。有一个非常优秀的配音演员你知道吗。不知道他是金牛座的吗。
是的克日什托夫基耶斯洛夫斯基是一位非常受关注的导演	对呀你刚刚知道克日什托夫基耶斯洛夫斯基吗。我还听说他是波兰洛兹电影学校毕业的。是的是一位非常受关注的导演。
在哪看的电影我去找找	噢京剧电影很少见吧。对呀叫曹操与杨修好精彩哦。在哪看的我去找找。
知道了周显欣演的确实不错	你说谁的替身啊。周显欣他的替身让我也傻傻分不清。知道了她演的确实不错。
你可以来浦北这里玩几天呀要不要你的钱是不是你你告诉李澜你说去广东了去广东了吧	发短信给李澜。你要发送什么内容？。你可以来浦北这里玩几天呀要不要你的钱是不是你你告诉他你说去广东了去广东了吧。
但是我打一个人不赢	我想打一个人。想她就去找她。但是我打他不赢。
杨庆还是个导演杨庆导的一部喜剧电影特别好看	是杨庆是重庆人。哦是重庆人啊。他还是个导演他导的一部喜剧电影特别好看。
那你知道志气是谁的代表作吗志气可是一位o型血的明星哦	电影的名字是志气是一部励志的电影。这部电影看过了还不错。那你知道这部电影是谁的代表作吗她可是一位o型血的明星哦。
十面埋伏信息	塞上曲信息。《塞上曲》是一首传统琵琶文曲，乐曲描写了王昭君对故国的思念，表达了哀怨悲切之情。。十面埋伏呢。
嗯嗯李华月主演的一部叫霹雳女杀手的电影很不错呢值得观看	李华月也是哦也很有实力的。嗯她是一位很有实力的女明星。嗯嗯她主演的一部叫霹雳女杀手的电影很不错呢值得观看。
他皇之	包罗万象。你真棒回答正确啦第6关相貌堂堂。他皇之。
那你是段奕宏	不要我只要段奕宏的小心心。你也太不贪心了，小孩子才做选择，小布要亲亲加心心。。那你是他。
他说我胖	我好看吗。今天少吃一块肉，明天维密你走秀。明天少喝一口汤，后天维密你开场。。他说我胖。
但女友和我都喜欢那个女孩	女友被兄弟抢了。这样的朋友铁定不是真正的哥们。但他和我都喜欢那个女孩。
阿托姆伊戈扬网上评论阿托姆伊戈扬电影拍的是人而不是故事	这部电影的导演和你一样祖籍是埃及开罗的。是吗是哪位啊。阿托姆伊戈扬网上评论他电影拍的是人而不是故事。
对啊陈学冬才65kg	陈学冬啊。哈哈哈他口碑好差还好瘦。对啊才65kg。
湄洲岛也太远了	湄洲岛太远不想去。可以去深圳湾。那里也太远了。
我爱妈妈	妈妈。你要发送什么内容？。我爱他。
电影叫陈友长得也很帅	看过他很多电影很幽默他为香港电影增加了光彩。是谁这么优秀。他叫陈友长得也很帅。
因为露脸好看呀	怎么不露脸呀。为什么要露脸。因为好看呀。
赵雅芝的白娘子经典啊	你觉得赵雅芝怎么样。从小就爱赵雅芝姐姐。她的白娘子经典啊。
他的名字叫李逸晨	手机电话呀。告诉我要查询的名字吧？。他的名字叫李逸晨。
他吃粑粑	我吃粑粑。顺其自然想拉就拉。他吃粑粑。
微软ceo是哪国人	微软ceo是谁。当然是萨蒂亚纳德拉啦。是哪国人。
满城尽带黄金甲是5年前上映的票房有291亿呢感觉满城尽带黄金甲还好的啊	满城尽带黄金甲评分也很低但我觉得满城尽带黄金甲真的很不错呢。每个人爱好不一样避讳。这个电影是5年前上映的票房有291亿呢感觉还好的啊。
你为啥觉得潘霜霜漂亮	潘霜霜 是哪个。一个女的台州的 最近和林峰传出了一些亲密的照片 算红了。你为啥觉得他漂亮。
不知道唐嫣谁啊	好吧也是哈。你知道没有言语的生活是唐嫣跟谁的代表作吗。不知道谁啊。
不知道你给我查一下爱情麻辣烫之情定终身的导演的资料吧	好的我一定会看爱情麻辣烫之情定终身的。你知道这部电影的导演是谁吗他是白羊座的。不知道你给我查一下他的资料吧。
哈哈白羊座的女性估计爱情上比较主动说不定梁咏琪老公也是梁咏琪主动追到的手呢	我也觉得谁没有年轻过呢梁咏琪就是现在年纪大了。她嫁人后作品逐渐减少了我们只能看看她年轻时的作品了像口碑不错的光辉岁月是2000年上映的。哈哈白羊座的女性估计爱情上比较主动说不定她老公也是她主动追到的手呢。
你可知道欧洲攻略	"你看过欧洲攻略吗。小布在手，资讯全有。《欧洲攻略》讲述了特工天团的成员林在风、王朝英和洛奇临危受命远赴欧洲，追寻全球监控系统""上帝之手""的下落的故事。。你可知道。"
你说凯恩欸能不能拿下今年的神射手呀	啊话说刚查了下射手榜第一是凯恩欸6球。谁。你说他能不能拿下今年的神射手呀。
害怕午夜整容室赖晶晶主演的电影叫午夜整容室赖晶晶主演的电影怕我胆子可没那么小	那简直太好了我最爱看惊悚片了。你可别害怕电影叫午夜整容室赖晶晶主演的。害怕我胆子可没那么小。
你出来工作多久了	名字叫八星抱喜。嗯嗯我这就去看。你出来工作多久了。
小河是你永远的好朋友吗	你会认识小河吗。好像.听过但是不认识。他是你永远的好朋友吗。
唐三还有个儿子	如何评价唐三。唐三只有女儿。还有个儿子。
你们两个别她都给你	他们都不会。那你会不会有很难过的时候。你们两个别她都给你。
打电话给他	小布小布。被你喊过的名字，叫泡芙，因为都很甜。说吧什么事？。打电话给他。
我的妹妹说	我的妹妹。妹妹们小时候是小恶魔，长大了就是最贴心的小天使。。他说。
金星拥有什么资源	小金星。小金星系为超能/岩石，高30CM，重量12G，爱好是数星星，性格温柔和善。。它拥有什么资源。
我想我男朋友了	我男朋友不理我了。不要秀男友了你考虑考虑我！。我想他了。
就是老坛酸菜味儿	方便面。老坛酸菜的吗。就是 这个 味儿。
电影叫末日来电网上评论说末日来电题材很好就是剧情薄弱了演员就是偶像派就好	正好这里有一部她已经上映的电影而且是她主演的你一定会喜欢的。要不你说一下吧。这部电影叫末日来电网上评论说题材很好就是剧情薄弱了演员就是偶像派就好。
洪辰还有一部代表作叫妄想症我看了妄想症之后感觉还不错哦	洪辰这位明星可以关注一下他也是天秤座的。好啊我这就去关注下。洪辰还有一部代表作叫妄想症我看了之后感觉还不错哦。
我觉得小艾比你好多了	你认识小艾吗。为什么突然问这个你想要抛弃我吗。我觉得他比你好多了。
没有时间看折翼天使啊	我和喜欢外国电影你说的是哪一部电影。电影名字是折翼天使挺好看的有时间可以去看看。没有时间看啊。
天王星直径是多少	地球直径是多少。地球的直径为12756 km。。那天王星呢。
海龟露营好玩吗	你今天出去玩了吗。是的去海岛露营了。好玩吗。
他们回答不可以	不问他。问了还没回答。他们回答不可以。
国内的感觉都很雷同	最近看了太多喜剧片都感觉剧情一样了。你是看国内还是国外的。国内的感觉都很雷同。
你知道中餐第二季的导师吗	中餐厅第二季已经做了多少期了。不数不知道，《中餐厅第二季》已带给我们12期的幸福时光。。你知道的导师吗。
前几天我还看过一部动作片很好看呢	他的作品西风烈挺不错的有时间记得看看。恩我记住啦我会去看的。前几天我还看过一部动作片很好看呢。
女朋友无理取闹怎么办	该怎么哄女朋友呢。死皮赖脸的向女朋友道歉总之你不能不管女朋友女友很好哄的啦。她无理取闹怎么办。
